t,x,y,z,qw,qx,qy,qz,vx,vy,vz
1.5305,0.030938294,0.01498236,0.042122484,-0.0037150492,-0.73175097,-0.0072127718,0.68152381,0.0016864887,0.17150578,0.00061775474
1.5405,0.030960833,0.016769064,0.042111656,-0.0032865386,-0.73137774,-0.0067366906,0.68193138,-0.00074476223,0.18268655,0.0019035775
1.5505,0.030986655,0.018652318,0.042112486,-0.0026275731,-0.73090302,-0.0063024885,0.68244718,0.0040889727,0.19365494,-0.0038001069
1.5605,0.031056404,0.020599693,0.042089743,-0.0020847001,-0.73049447,-0.0056527707,0.68289204,0.001632354,0.19836502,-0.011240318
1.5705,0.031063224,0.022500661,0.042050558,-0.0016722076,-0.72997316,-0.0048876583,0.68345628,-0.0068917328,0.18099393,-0.011124748
1.5805,0.031039273,0.024265298,0.042001689,-0.0013312897,-0.72933908,-0.0041362348,0.6841386,-0.00081116985,0.17837871,-0.0074206123
1.5905,0.031048408,0.025997338,0.041949246,-0.00097241824,-0.72878322,-0.0034213588,0.68473526,-0.00083381486,0.16964378,-0.0041935172
1.6005,0.031048972,0.02759221,0.041897666,-0.00073676821,-0.72816079,-0.0026996372,0.68540064,-0.0013877759,0.15285352,-0.001074551
1.6105,0.031046281,0.029052586,0.041869701,-0.00044261439,-0.72743421,-0.002169612,0.68617386,-0.0013992654,0.13888767,-0.0018367859
1.6205,0.031045732,0.030381238,0.041817981,-0.00029325532,-0.72673262,-0.0015990423,0.68691852,-0.00046315216,0.12686019,-0.001809482
1.6305,0.031036922,0.031576811,0.041768241,-0.00013983006,-0.72580946,-0.0012086023,0.68789472,-0.00074438263,0.11270377,-5.3602908e-06
1.6405,0.031020328,0.032650188,0.041702366,-0.00015402191,-0.7246389,-0.00091089142,0.68912815,-0.0003102758,0.1003536,-0.0093943389
1.6505,0.03100288,0.033582174,0.041629983,-0.00027313793,-0.72335534,-0.00066097375,0.69047559,0.00052283301,0.087429473,-0.0035312306
1.6605,0.030987206,0.03438498,0.041542237,-0.00045400608,-0.72164221,-0.00043155971,0.69226594,0.0021617747,0.074000858,-0.0046016848
1.6705,0.030981139,0.035014782,0.041513313,-0.00039118608,-0.71953025,-0.00053160259,0.69446079,0.0044746187,0.048747558,0.0077057725
1.6805,0.030959906,0.035299346,0.041650963,-0.00087138854,-0.71774837,-0.00053268389,0.69630183,0.0011383809,0.015526695,0.019428576
1.6905,0.030901704,0.035338009,0.04185644,-0.0016781184,-0.71597511,-0.00066713075,0.69812347,-0.0010254391,-0.0046517525,0.021451627
1.7005,0.03081805,0.035219703,0.04206133,-0.0023310396,-0.71410065,-0.0013017545,0.70003795,-0.0013470374,-0.016966681,0.023556872
1.7105,0.030732794,0.035005242,0.042296062,-0.0033432332,-0.71220123,-0.0017317501,0.70196526,-0.00099761866,-0.024611414,0.021932941
1.7205,0.030642999,0.034721647,0.042513332,-0.0043000043,-0.71021744,-0.0024015794,0.70396515,-0.00046591865,-0.031370692,0.017288572
1.7305,0.030552548,0.034374324,0.042614478,-0.0053446916,-0.70817417,-0.0031594613,0.70601048,-0.00024832617,-0.034435443,0.016157107
1.7405,0.030461106,0.034025658,0.042787805,-0.0064022073,-0.70608114,-0.0039580964,0.70809093,-9.9809617e-05,-0.034965058,0.014982878
1.7505,0.030367972,0.033705884,0.042968476,-0.0073266134,-0.70379627,-0.0049984614,0.7103465,0.0015039835,-0.028377465,0.022393368
1.7605,0.030299004,0.033444375,0.043268316,-0.0078928641,-0.7011985,-0.0064712039,0.71289304,0.0051635896,-0.026186211,0.029972269
1.7705,0.030257784,0.033192505,0.043637223,-0.0081728757,-0.69847242,-0.0082070815,0.71554324,0.0067222666,-0.024013906,0.037124153
1.7805,0.030231933,0.032955144,0.044170326,-0.0089950979,-0.69546295,-0.0095089713,0.71844273,0.010670959,-0.023629288,0.061329306
1.7905,0.030228277,0.032729098,0.044823926,-0.010400579,-0.69217222,-0.010350997,0.72158319,0.013615482,-0.020474186,0.069671899
1.8005,0.030274708,0.032518077,0.045546645,-0.011849301,-0.68878662,-0.011141826,0.72478165,0.01977329,-0.019364225,0.075611216
1.8105,0.030386942,0.032280218,0.046316624,-0.013426315,-0.68547149,-0.011981481,0.72787706,0.027774911,-0.026466555,0.07639316
1.8205,0.030568911,0.032000417,0.047158952,-0.014834077,-0.68230025,-0.013220862,0.73080197,0.033989138,-0.027362174,0.087795133
1.8305,0.030798659,0.031746517,0.048084045,-0.016232135,-0.67944748,-0.014487137,0.7334015,0.030283097,-0.023768042,0.087869359
1.8405,0.030887024,0.031499416,0.048829444,-0.017533003,-0.67805656,-0.016012766,0.73462609,0.01066268,-0.024575435,0.05850121
1.8505,0.030843861,0.031287669,0.049248096,-0.018851432,-0.67801988,-0.017549492,0.73459219,-0.0020000128,-0.017025211,0.024980618
1.8605,0.030709065,0.031156535,0.0493408,-0.02008588,-0.67885065,-0.018929247,0.73375748,-0.012334679,-0.0091343545,-0.0063088064
1.8705,0.03051798,0.03115478,0.049146301,-0.021219531,-0.68052448,-0.020136379,0.73214116,-0.015151795,0.00055781686,-0.021705515
1.8805,0.030364935,0.03107374,0.049025591,-0.022660662,-0.68246147,-0.02147091,0.73025464,-0.0075823696,-0.013189428,-0.0030918012
1.8905,0.030264249,0.030895477,0.049042154,-0.024123419,-0.68430397,-0.02299112,0.72843499,-0.0031974855,-0.019715904,0.0053055008
1.9005,0.03017819,0.03084725,0.049051507,-0.025101658,-0.68619534,-0.02450104,0.7265711,-0.0068957803,0.013726596,-0.007552853
1.9105,0.0300932,0.030865152,0.049025044,-0.025948789,-0.68813867,-0.025975539,0.72464964,-0.0044430995,-0.0056776149,-0.0021153003
1.9205,0.030016721,0.030963874,0.048965544,-0.026777389,-0.69007122,-0.027138352,0.7227366,-0.0068802913,0.028961279,-0.011580609
1.9305,0.030000371,0.031514604,0.048777876,-0.026789198,-0.69225586,-0.027380053,0.72063478,-0.0030189566,0.075836549,-0.024281212
1.9405,0.030065879,0.032470876,0.048487094,-0.026014338,-0.69468026,-0.02679874,0.71834839,-0.00014231431,0.11071171,-0.032097171
